Target: SAT

Pass Number     Observer     Time (UTCGregorian)          Azimuth (deg)     Elevation (deg)     Range (km)      
11              GSC2         16 Jul 2025 17:15:15.929     122.047659        8.723557            1919.646088     
11              GSC2         16 Jul 2025 17:15:20.929     121.384519        8.382234            1944.846292     
11              GSC2         16 Jul 2025 17:15:25.929     120.739470        8.043849            1970.286014     
11              GSC2         16 Jul 2025 17:15:30.929     120.111901        7.708445            1995.955555     
11              GSC2         16 Jul 2025 17:15:35.929     119.501223        7.376059            2021.845309     
11              GSC2         16 Jul 2025 17:15:40.929     118.906867        7.046715            2047.946108     
11              GSC2         16 Jul 2025 17:15:45.929     118.328270        6.720420            2074.249603     
11              GSC2         16 Jul 2025 17:15:50.929     117.764889        6.397177            2100.747620     
11              GSC2         16 Jul 2025 17:15:55.929     117.216212        6.076983            2127.432007     
11              GSC2         16 Jul 2025 17:16:00.929     116.681738        5.759830            2154.294996     
11              GSC2         16 Jul 2025 17:16:05.929     116.160977        5.445695            2181.329597     
11              GSC2         16 Jul 2025 17:16:10.929     115.653457        5.134554            2208.528923     
11              GSC2         16 Jul 2025 17:16:13.106     115.436488        5.000000            2220.422307     

12              GSC2         16 Jul 2025 18:49:18.746     240.632302        5.000000            2220.182125     
12              GSC2         16 Jul 2025 18:49:23.746     240.288225        5.342656            2190.047574     
12              GSC2         16 Jul 2025 18:49:28.746     239.934251        5.690277            2159.998734     
12              GSC2         16 Jul 2025 18:49:33.746     239.569951        6.043022            2130.040252     
12              GSC2         16 Jul 2025 18:49:38.746     239.194876        6.401055            2100.177072     
12              GSC2         16 Jul 2025 18:49:43.746     238.808547        6.764546            2070.414049     
12              GSC2         16 Jul 2025 18:49:48.746     238.410456        7.133678            2040.755962     
12              GSC2         16 Jul 2025 18:49:53.746     238.000072        7.508627            2011.208465     
12              GSC2         16 Jul 2025 18:49:58.746     237.576837        7.889576            1981.777573     
12              GSC2         16 Jul 2025 18:50:03.746     237.140154        8.276713            1952.469273     
12              GSC2         16 Jul 2025 18:50:08.746     236.689391        8.670236            1923.289573     
12              GSC2         16 Jul 2025 18:50:13.746     236.223885        9.070339            1894.245397     
12              GSC2         16 Jul 2025 18:50:18.746     235.742939        9.477217            1865.344146     
12              GSC2         16 Jul 2025 18:50:23.746     235.245807        9.891071            1836.593260     
12              GSC2         16 Jul 2025 18:50:28.746     234.731696        10.312106           1808.000305     
12              GSC2         16 Jul 2025 18:50:33.746     234.199778        10.740524           1779.573867     
12              GSC2         16 Jul 2025 18:50:38.746     233.649174        11.176519           1751.323099     
12              GSC2         16 Jul 2025 18:50:43.746     233.078951        11.620291           1723.257321     
12              GSC2         16 Jul 2025 18:50:48.746     232.488114        12.072038           1695.386103     
12              GSC2         16 Jul 2025 18:50:53.746     231.875620        12.531944           1667.720154     
12              GSC2         16 Jul 2025 18:50:58.746     231.240366        13.000183           1640.270877     
12              GSC2         16 Jul 2025 18:51:03.746     230.581181        13.476921           1613.050002     
12              GSC2         16 Jul 2025 18:51:08.746     229.896818        13.962315           1586.069652     
12              GSC2         16 Jul 2025 18:51:13.746     229.185969        14.456495           1559.343242     
12              GSC2         16 Jul 2025 18:51:18.746     228.447256        14.959563           1532.885048     
12              GSC2         16 Jul 2025 18:51:23.746     227.679215        15.471601           1506.709833     
12              GSC2         16 Jul 2025 18:51:28.746     226.880297        15.992660           1480.832963     
12              GSC2         16 Jul 2025 18:51:33.746     226.048881        16.522743           1455.271244     
12              GSC2         16 Jul 2025 18:51:38.746     225.183264        17.061799           1430.042532     
12              GSC2         16 Jul 2025 18:51:43.746     224.281652        17.609729           1405.165373     
12              GSC2         16 Jul 2025 18:51:48.746     223.342154        18.166371           1380.659099     
12              GSC2         16 Jul 2025 18:51:53.746     222.362810        18.731479           1356.544674     
12              GSC2         16 Jul 2025 18:51:58.746     221.341582        19.304711           1332.844265     
12              GSC2         16 Jul 2025 18:52:03.746     220.276345        19.885633           1309.580925     
12              GSC2         16 Jul 2025 18:52:08.746     219.164890        20.473700           1286.778672     
12              GSC2         16 Jul 2025 18:52:13.746     218.004966        21.068222           1264.463256     
12              GSC2         16 Jul 2025 18:52:18.746     216.794280        21.668362           1242.661743     
12              GSC2         16 Jul 2025 18:52:23.746     215.530493        22.273122           1221.402179     
12              GSC2         16 Jul 2025 18:52:28.746     214.211245        22.881329           1200.713639     
12              GSC2         16 Jul 2025 18:52:33.746     212.834215        23.491598           1180.626884     
12              GSC2         16 Jul 2025 18:52:38.746     211.397140        24.102323           1161.173903     
12              GSC2         16 Jul 2025 18:52:43.746     209.897835        24.711671           1142.387543     
12              GSC2         16 Jul 2025 18:52:48.746     208.334237        25.317567           1124.301477     
12              GSC2         16 Jul 2025 18:52:53.746     206.704507        25.917667           1106.950690     
12              GSC2         16 Jul 2025 18:52:58.746     205.007072        26.509356           1090.370947     
12              GSC2         16 Jul 2025 18:53:03.746     203.240675        27.089764           1074.598337     
12              GSC2         16 Jul 2025 18:53:08.746     201.404449        27.655765           1059.669120     
12              GSC2         16 Jul 2025 18:53:13.746     199.498058        28.203977           1045.619978     
12              GSC2         16 Jul 2025 18:53:18.746     197.521755        28.730803           1032.487387     
12              GSC2         16 Jul 2025 18:53:23.746     195.476448        29.232467           1020.307058     
12              GSC2         16 Jul 2025 18:53:28.746     193.363781        29.705072           1009.113643     
12              GSC2         16 Jul 2025 18:53:33.746     191.186267        30.144644           998.940754      
12              GSC2         16 Jul 2025 18:53:38.746     188.947323        30.547214           989.820271      
12              GSC2         16 Jul 2025 18:53:43.746     186.651276        30.908917           981.781747      
12              GSC2         16 Jul 2025 18:53:48.746     184.303376        31.226077           974.852061      
12              GSC2         16 Jul 2025 18:53:53.746     181.909842        31.495300           969.055301      
12              GSC2         16 Jul 2025 18:53:58.746     179.477772        31.713580           964.412156      
12              GSC2         16 Jul 2025 18:54:03.746     177.015017        31.878394           960.939462      
12              GSC2         16 Jul 2025 18:54:08.746     174.530045        31.987786           958.649994      
12              GSC2         16 Jul 2025 18:54:13.746     172.031856        32.040429           957.552390      
12              GSC2         16 Jul 2025 18:54:18.746     169.529751        32.035675           957.650839      
12              GSC2         16 Jul 2025 18:54:23.746     167.033091        31.973581           958.944977      
12              GSC2         16 Jul 2025 18:54:28.746     164.551088        31.854903           961.429962      
12              GSC2         16 Jul 2025 18:54:33.746     162.092678        31.681071           965.096596      
12              GSC2         16 Jul 2025 18:54:38.746     159.666293        31.454141           969.931397      
12              GSC2         16 Jul 2025 18:54:43.746     157.279665        31.176719           975.916896      
12              GSC2         16 Jul 2025 18:54:48.746     154.939710        30.851873           983.032000      
12              GSC2         16 Jul 2025 18:54:53.746     152.652503        30.483049           991.252229      
12              GSC2         16 Jul 2025 18:54:58.746     150.423197        30.073968           1000.550108     
12              GSC2         16 Jul 2025 18:55:03.746     148.255967        29.628518           1010.895684     
12              GSC2         16 Jul 2025 18:55:08.746     146.154035        29.150665           1022.257020     
12              GSC2         16 Jul 2025 18:55:13.746     144.119785        28.644376           1034.600359     
12              GSC2         16 Jul 2025 18:55:18.746     142.154777        28.113547           1047.890611     
12              GSC2         16 Jul 2025 18:55:23.746     140.259806        27.561925           1062.091925     
12              GSC2         16 Jul 2025 18:55:28.746     138.434984        26.993065           1077.168081     
12              GSC2         16 Jul 2025 18:55:33.746     136.679894        26.410312           1093.082466     
12              GSC2         16 Jul 2025 18:55:38.746     134.993637        25.816764           1109.798511     
12              GSC2         16 Jul 2025 18:55:43.746     133.374896        25.215252           1127.280161     
12              GSC2         16 Jul 2025 18:55:48.746     131.822016        24.608332           1145.492138     
12              GSC2         16 Jul 2025 18:55:53.746     130.333125        23.998309           1164.399662     
12              GSC2         16 Jul 2025 18:55:58.746     128.906170        23.387232           1183.968784     
12              GSC2         16 Jul 2025 18:56:03.746     127.538943        22.776893           1204.166796     
12              GSC2         16 Jul 2025 18:56:08.746     126.229141        22.168850           1224.962330     
12              GSC2         16 Jul 2025 18:56:13.746     124.974441        21.564456           1246.324872     
12              GSC2         16 Jul 2025 18:56:18.746     123.772509        20.964868           1268.225064     
12              GSC2         16 Jul 2025 18:56:23.746     122.621010        20.371053           1290.635020     
12              GSC2         16 Jul 2025 18:56:28.746     121.517630        19.783813           1313.528366     
12              GSC2         16 Jul 2025 18:56:33.746     120.460129        19.203814           1336.879596     
12              GSC2         16 Jul 2025 18:56:38.746     119.446333        18.631595           1360.664354     
12              GSC2         16 Jul 2025 18:56:43.746     118.474127        18.067574           1384.859748     
12              GSC2         16 Jul 2025 18:56:48.746     117.541463        17.512061           1409.444323     
12              GSC2         16 Jul 2025 18:56:53.746     116.646396        16.965293           1434.397335     
12              GSC2         16 Jul 2025 18:56:58.746     115.787071        16.427431           1459.699053     
12              GSC2         16 Jul 2025 18:57:03.746     114.961702        15.898565           1485.331068     
12              GSC2         16 Jul 2025 18:57:08.746     114.168583        15.378723           1511.276244     
12              GSC2         16 Jul 2025 18:57:13.746     113.406110        14.867897           1537.517949     
12              GSC2         16 Jul 2025 18:57:18.746     112.672760        14.366041           1564.040373     
12              GSC2         16 Jul 2025 18:57:23.746     111.967082        13.873068           1590.828860     
12              GSC2         16 Jul 2025 18:57:28.746     111.287692        13.388859           1617.869847     
12              GSC2         16 Jul 2025 18:57:33.746     110.633298        12.913281           1645.150073     
12              GSC2         16 Jul 2025 18:57:38.746     110.002678        12.446187           1672.656900     
12              GSC2         16 Jul 2025 18:57:43.746     109.394667        11.987407           1700.378698     
12              GSC2         16 Jul 2025 18:57:48.746     108.808161        11.536754           1728.304765     
12              GSC2         16 Jul 2025 18:57:53.746     108.242128        11.094044           1756.424510     
12              GSC2         16 Jul 2025 18:57:58.746     107.695593        10.659087           1784.727824     
12              GSC2         16 Jul 2025 18:58:03.746     107.167631        10.231684           1813.205453     
12              GSC2         16 Jul 2025 18:58:08.746     106.657360        9.811627            1841.848944     
12              GSC2         16 Jul 2025 18:58:13.746     106.163958        9.398718            1870.649806     
12              GSC2         16 Jul 2025 18:58:18.746     105.686652        8.992759            1899.599899     
12              GSC2         16 Jul 2025 18:58:23.746     105.224702        8.593549            1928.691831     
12              GSC2         16 Jul 2025 18:58:28.746     104.777405        8.200885            1957.918906     
12              GSC2         16 Jul 2025 18:58:33.746     104.344106        7.814572            1987.274267     
12              GSC2         16 Jul 2025 18:58:38.746     103.924188        7.434425            2016.751305     
12              GSC2         16 Jul 2025 18:58:43.746     103.517059        7.060252            2046.344082     
12              GSC2         16 Jul 2025 18:58:48.746     103.122155        6.691864            2076.047263     
12              GSC2         16 Jul 2025 18:58:53.746     102.738953        6.329084            2105.855267     
12              GSC2         16 Jul 2025 18:58:58.746     102.366956        5.971741            2135.762688     
12              GSC2         16 Jul 2025 18:59:03.746     102.005690        5.619663            2165.764700     
12              GSC2         16 Jul 2025 18:59:08.746     101.654699        5.272679            2195.857053     
12              GSC2         16 Jul 2025 18:59:12.727     101.382357        5.000000            2219.873460     

13              GSC2         16 Jul 2025 20:31:27.986     252.033442        5.000000            2219.813146     
13              GSC2         16 Jul 2025 20:31:32.986     251.905747        5.365882            2187.653166     
13              GSC2         16 Jul 2025 20:31:37.986     251.774140        5.738239            2155.522197     
13              GSC2         16 Jul 2025 20:31:42.986     251.638428        6.117355            2123.422430     
13              GSC2         16 Jul 2025 20:31:47.986     251.498408        6.503534            2091.355674     
13              GSC2         16 Jul 2025 20:31:52.986     251.353861        6.897090            2059.324492     
13              GSC2         16 Jul 2025 20:31:57.986     251.204555        7.298355            2027.331751     
13              GSC2         16 Jul 2025 20:32:02.986     251.050242        7.707683            1995.380184     
13              GSC2         16 Jul 2025 20:32:07.986     250.890654        8.125452            1963.472161     
13              GSC2         16 Jul 2025 20:32:12.986     250.725507        8.552060            1931.610863     
13              GSC2         16 Jul 2025 20:32:17.986     250.554496        8.987924            1899.799822     
13              GSC2         16 Jul 2025 20:32:22.986     250.377293        9.433489            1868.042477     
13              GSC2         16 Jul 2025 20:32:27.986     250.193543        9.889236            1836.341980     
13              GSC2         16 Jul 2025 20:32:32.986     250.002867        10.355667           1804.702337     
13              GSC2         16 Jul 2025 20:32:37.986     249.804856        10.833313           1773.127989     
13              GSC2         16 Jul 2025 20:32:42.986     249.599069        11.322741           1741.623352     
13              GSC2         16 Jul 2025 20:32:47.986     249.385026        11.824564           1710.192637     
13              GSC2         16 Jul 2025 20:32:52.986     249.162211        12.339423           1678.841015     
13              GSC2         16 Jul 2025 20:32:57.986     248.930064        12.867998           1647.574163     
13              GSC2         16 Jul 2025 20:33:02.986     248.687977        13.411020           1616.397861     
13              GSC2         16 Jul 2025 20:33:07.986     248.435286        13.969271           1585.317810     
13              GSC2         16 Jul 2025 20:33:12.986     248.171270        14.543579           1554.340786     
13              GSC2         16 Jul 2025 20:33:17.986     247.895145        15.134821           1523.474239     
13              GSC2         16 Jul 2025 20:33:22.986     247.606049        15.743937           1492.725865     
13              GSC2         16 Jul 2025 20:33:27.986     247.303039        16.371939           1462.103476     
13              GSC2         16 Jul 2025 20:33:32.986     246.985081        17.019894           1431.616150     
13              GSC2         16 Jul 2025 20:33:37.986     246.651039        17.688934           1401.273849     
13              GSC2         16 Jul 2025 20:33:42.986     246.299663        18.380274           1371.087036     
13              GSC2         16 Jul 2025 20:33:47.986     245.929564        19.095214           1341.066557     
13              GSC2         16 Jul 2025 20:33:52.986     245.539212        19.835127           1311.224819     
13              GSC2         16 Jul 2025 20:33:57.986     245.126911        20.601467           1281.575434     
13              GSC2         16 Jul 2025 20:34:02.986     244.690772        21.395783           1252.132883     
13              GSC2         16 Jul 2025 20:34:07.986     244.228683        22.219726           1222.912443     
13              GSC2         16 Jul 2025 20:34:12.986     243.738291        23.075028           1193.931385     
13              GSC2         16 Jul 2025 20:34:17.986     243.216958        23.963507           1165.208669     
13              GSC2         16 Jul 2025 20:34:22.986     242.661720        24.887078           1136.764673     
13              GSC2         16 Jul 2025 20:34:27.986     242.069222        25.847752           1108.621175     
13              GSC2         16 Jul 2025 20:34:32.986     241.435683        26.847602           1080.802585     
13              GSC2         16 Jul 2025 20:34:37.986     240.756818        27.888751           1053.335703     
13              GSC2         16 Jul 2025 20:34:42.986     240.027745        28.973368           1026.249536     
13              GSC2         16 Jul 2025 20:34:47.986     239.242879        30.103647           999.575340      
13              GSC2         16 Jul 2025 20:34:52.986     238.395840        31.281727           973.347878      
13              GSC2         16 Jul 2025 20:34:57.986     237.479298        32.509648           947.605260      
13              GSC2         16 Jul 2025 20:35:02.986     236.484798        33.789290           922.388788      
13              GSC2         16 Jul 2025 20:35:07.986     235.402549        35.122284           897.743091      
13              GSC2         16 Jul 2025 20:35:12.986     234.221211        36.509844           873.717306      
13              GSC2         16 Jul 2025 20:35:17.986     232.927602        37.952607           850.364917      
13              GSC2         16 Jul 2025 20:35:22.986     231.506356        39.450444           827.743565      
13              GSC2         16 Jul 2025 20:35:27.986     229.939510        41.002207           805.915069      
13              GSC2         16 Jul 2025 20:35:32.986     228.206121        42.605339           784.946337      
13              GSC2         16 Jul 2025 20:35:37.986     226.281776        44.255480           764.908905      
13              GSC2         16 Jul 2025 20:35:42.986     224.138086        45.945993           745.878388      
13              GSC2         16 Jul 2025 20:35:47.986     221.742247        47.667382           727.933981      
13              GSC2         16 Jul 2025 20:35:52.986     219.056866        49.406550           711.158550      
13              GSC2         16 Jul 2025 20:35:57.986     216.040110        51.146065           695.637347      
13              GSC2         16 Jul 2025 20:36:02.986     212.646583        52.863402           681.456508      
13              GSC2         16 Jul 2025 20:36:07.986     208.829454        54.530264           668.701480      
13              GSC2         16 Jul 2025 20:36:12.986     204.544716        56.112072           657.455741      
13              GSC2         16 Jul 2025 20:36:17.986     199.757976        57.568105           647.798372      
13              GSC2         16 Jul 2025 20:36:22.986     194.454283        58.852577           639.801576      
13              GSC2         16 Jul 2025 20:36:27.986     188.650291        59.917076           633.528333      
13              GSC2         16 Jul 2025 20:36:32.986     182.406282        60.714638           629.030505      
13              GSC2         16 Jul 2025 20:36:37.986     175.832528        61.205356           626.346567      
13              GSC2         16 Jul 2025 20:36:42.986     169.084423        61.362425           625.499943      
13              GSC2         16 Jul 2025 20:36:47.986     162.343970        61.176863           626.498101      
13              GSC2         16 Jul 2025 20:36:52.986     155.792085        60.659226           629.332327      
13              GSC2         16 Jul 2025 20:36:57.986     149.581008        59.837614           633.977950      
13              GSC2         16 Jul 2025 20:37:02.986     143.816821        58.752741           640.395423      
13              GSC2         16 Jul 2025 20:37:07.986     138.555757        57.451863           648.532084      
13              GSC2         16 Jul 2025 20:37:12.986     133.811482        55.983328           658.324023      
13              GSC2         16 Jul 2025 20:37:17.986     129.567030        54.392592           669.698341      
13              GSC2         16 Jul 2025 20:37:22.986     125.786841        52.719887           682.575627      
13              GSC2         16 Jul 2025 20:37:27.986     122.426392        50.999241           696.872422      
13              GSC2         16 Jul 2025 20:37:32.986     119.438916        49.258491           712.502930      
13              GSC2         16 Jul 2025 20:37:37.986     116.779268        47.519730           729.380894      
13              GSC2         16 Jul 2025 20:37:42.986     114.405935        45.799994           747.421363      
13              GSC2         16 Jul 2025 20:37:47.986     112.281863        44.112027           766.542055      
13              GSC2         16 Jul 2025 20:37:52.986     110.374666        42.465099           786.663703      
13              GSC2         16 Jul 2025 20:37:57.986     108.656315        40.865654           807.710832      
13              GSC2         16 Jul 2025 20:38:02.986     107.102685        39.317872           829.612444      
13              GSC2         16 Jul 2025 20:38:07.986     105.693069        37.824151           852.302424      
13              GSC2         16 Jul 2025 20:38:12.986     104.409763        36.385574           875.718873      
13              GSC2         16 Jul 2025 20:38:17.986     103.237603        35.002209           899.804292      
13              GSC2         16 Jul 2025 20:38:22.986     102.163561        33.673349           924.505754      
13              GSC2         16 Jul 2025 20:38:27.986     101.176417        32.397718           949.774924      
13              GSC2         16 Jul 2025 20:38:32.986     100.266516        31.173681           975.566987      
13              GSC2         16 Jul 2025 20:38:37.986     99.425509         29.999353           1001.840683     
13              GSC2         16 Jul 2025 20:38:42.986     98.646147         28.872669           1028.558405     
13              GSC2         16 Jul 2025 20:38:47.986     97.922102         27.791465           1055.686157     
13              GSC2         16 Jul 2025 20:38:52.986     97.247867         26.753566           1083.192357     
13              GSC2         16 Jul 2025 20:38:57.986     96.618620         25.756813           1111.047973     
13              GSC2         16 Jul 2025 20:39:02.986     96.030112         24.799075           1139.226625     
13              GSC2         16 Jul 2025 20:39:07.986     95.478590         23.878269           1167.704625     
13              GSC2         16 Jul 2025 20:39:12.986     94.960744         22.992406           1196.459791     
13              GSC2         16 Jul 2025 20:39:17.986     94.473642         22.139585           1225.471623     
13              GSC2         16 Jul 2025 20:39:22.986     94.014669         21.317988           1254.721556     
13              GSC2         16 Jul 2025 20:39:27.986     93.581484         20.525874           1284.192990     
13              GSC2         16 Jul 2025 20:39:32.986     93.172001         19.761613           1313.870191     
13              GSC2         16 Jul 2025 20:39:37.986     92.784352         19.023671           1343.738499     
13              GSC2         16 Jul 2025 20:39:42.986     92.416854         18.310594           1373.784651     
13              GSC2         16 Jul 2025 20:39:47.986     92.067981         17.621001           1403.996913     
13              GSC2         16 Jul 2025 20:39:52.986     91.736363         16.953611           1434.363912     
13              GSC2         16 Jul 2025 20:39:57.986     91.420761         16.307223           1464.874984     
13              GSC2         16 Jul 2025 20:40:02.986     91.120049         15.680703           1495.520496     
13              GSC2         16 Jul 2025 20:40:07.986     90.833193         15.072977           1526.292016     
13              GSC2         16 Jul 2025 20:40:12.986     90.559260         14.483051           1557.181190     
13              GSC2         16 Jul 2025 20:40:17.986     90.297402         13.909994           1588.180078     
13              GSC2         16 Jul 2025 20:40:22.986     90.046835         13.352927           1619.281559     
13              GSC2         16 Jul 2025 20:40:27.986     89.806840         12.811019           1650.479493     
13              GSC2         16 Jul 2025 20:40:32.986     89.576761         12.283497           1681.767610     
13              GSC2         16 Jul 2025 20:40:37.986     89.355997         11.769643           1713.139880     
13              GSC2         16 Jul 2025 20:40:42.986     89.143990         11.268774           1744.590927     
13              GSC2         16 Jul 2025 20:40:47.986     88.940223         10.780241           1776.116230     
13              GSC2         16 Jul 2025 20:40:52.986     88.744222         10.303446           1807.710983     
13              GSC2         16 Jul 2025 20:40:57.986     88.555552         9.837827            1839.370505     
13              GSC2         16 Jul 2025 20:41:02.986     88.373805         9.382852            1871.090666     
13              GSC2         16 Jul 2025 20:41:07.986     88.198600         8.938012            1902.868093     
13              GSC2         16 Jul 2025 20:41:12.986     88.029587         8.502838            1934.699034     
13              GSC2         16 Jul 2025 20:41:17.986     87.866442         8.076890            1966.579775     
13              GSC2         16 Jul 2025 20:41:22.986     87.708863         7.659749            1998.507084     
13              GSC2         16 Jul 2025 20:41:27.986     87.556561         7.251013            2030.478426     
13              GSC2         16 Jul 2025 20:41:32.986     87.409273         6.850310            2062.490807     
13              GSC2         16 Jul 2025 20:41:37.986     87.266755         6.457293            2094.541230     
13              GSC2         16 Jul 2025 20:41:42.986     87.128774         6.071628            2126.627120     
13              GSC2         16 Jul 2025 20:41:47.986     86.995111         5.692994            2158.746548     
13              GSC2         16 Jul 2025 20:41:52.986     86.865565         5.321097            2190.897093     
13              GSC2         16 Jul 2025 20:41:57.374     86.755100         5.000000            2219.140418     

14              GSC2         16 Jul 2025 22:13:51.686     265.792051        5.000000            2219.299980     
14              GSC2         16 Jul 2025 22:13:56.686     265.894379        5.367210            2187.023560     
14              GSC2         16 Jul 2025 22:14:01.686     265.999899        5.740982            2154.773207     
14              GSC2         16 Jul 2025 22:14:06.686     266.108770        6.121613            2122.550476     
14              GSC2         16 Jul 2025 22:14:11.686     266.221159        6.509408            2090.357497     
14              GSC2         16 Jul 2025 22:14:16.686     266.337242        6.904692            2058.196863     
14              GSC2         16 Jul 2025 22:14:21.686     266.457207        7.307805            2026.071142     
14              GSC2         16 Jul 2025 22:14:26.686     266.581261        7.719119            1993.982382     
14              GSC2         16 Jul 2025 22:14:31.686     266.709622        8.139019            1961.933251     
14              GSC2         16 Jul 2025 22:14:36.686     266.842519        8.567914            1929.926917     
14              GSC2         16 Jul 2025 22:14:41.686     266.980204        9.006237            1897.966572     
14              GSC2         16 Jul 2025 22:14:46.686     267.122947        9.454456            1866.054933     
14              GSC2         16 Jul 2025 22:14:51.686     267.271037        9.913065            1834.195395     
14              GSC2         16 Jul 2025 22:14:56.686     267.424786        10.382584           1802.391908     
14              GSC2         16 Jul 2025 22:15:01.686     267.584527        10.863566           1770.648515     
14              GSC2         16 Jul 2025 22:15:06.686     267.750628        11.356614           1738.968858     
14              GSC2         16 Jul 2025 22:15:11.686     267.923482        11.862359           1707.357332     
14              GSC2         16 Jul 2025 22:15:16.686     268.103514        12.381473           1675.818980     
14              GSC2         16 Jul 2025 22:15:21.686     268.291183        12.914673           1644.359023     
14              GSC2         16 Jul 2025 22:15:26.686     268.486998        13.462734           1612.982392     
14              GSC2         16 Jul 2025 22:15:31.686     268.691506        14.026481           1581.694891     
14              GSC2         16 Jul 2025 22:15:36.686     268.905302        14.606784           1550.503096     
14              GSC2         16 Jul 2025 22:15:41.686     269.129038        15.204581           1519.413898     
14              GSC2         16 Jul 2025 22:15:46.686     269.363434        15.820883           1488.434069     
14              GSC2         16 Jul 2025 22:15:51.686     269.609277        16.456767           1457.571417     
14              GSC2         16 Jul 2025 22:15:56.686     269.867425        17.113377           1426.834713     
14              GSC2         16 Jul 2025 22:16:01.686     270.138830        17.791941           1396.233261     
14              GSC2         16 Jul 2025 22:16:06.686     270.424547        18.493787           1365.776485     
14              GSC2         16 Jul 2025 22:16:11.686     270.725743        19.220328           1335.475115     
14              GSC2         16 Jul 2025 22:16:16.686     271.043705        19.973069           1305.341116     
14              GSC2         16 Jul 2025 22:16:21.686     271.379869        20.753621           1275.387321     
14              GSC2         16 Jul 2025 22:16:26.686     271.735848        21.563724           1245.627056     
14              GSC2         16 Jul 2025 22:16:31.686     272.113439        22.405224           1216.075344     
14              GSC2         16 Jul 2025 22:16:36.686     272.514655        23.280083           1186.748886     
14              GSC2         16 Jul 2025 22:16:41.686     272.941763        24.190393           1157.665743     
14              GSC2         16 Jul 2025 22:16:46.686     273.397338        25.138391           1128.845041     
14              GSC2         16 Jul 2025 22:16:51.686     273.884289        26.126438           1100.308191     
14              GSC2         16 Jul 2025 22:16:56.686     274.405923        27.157013           1072.078948     
14              GSC2         16 Jul 2025 22:17:01.686     274.966014        28.232722           1044.183170     
14              GSC2         16 Jul 2025 22:17:06.686     275.568909        29.356304           1016.648608     
14              GSC2         16 Jul 2025 22:17:11.686     276.219600        30.530578           989.506180      
14              GSC2         16 Jul 2025 22:17:16.686     276.923852        31.758415           962.790088      
14              GSC2         16 Jul 2025 22:17:21.686     277.688365        33.042713           936.537683      
14              GSC2         16 Jul 2025 22:17:26.686     278.520978        34.386358           910.789340      
14              GSC2         16 Jul 2025 22:17:31.686     279.430870        35.792103           885.589744      
14              GSC2         16 Jul 2025 22:17:36.686     280.428847        37.262455           860.988053      
14              GSC2         16 Jul 2025 22:17:41.686     281.527714        38.799548           837.037778      
14              GSC2         16 Jul 2025 22:17:46.686     282.742743        40.404974           813.796691      
14              GSC2         16 Jul 2025 22:17:51.686     284.092184        42.079472           791.327934      
14              GSC2         16 Jul 2025 22:17:56.686     285.597955        43.822599           769.700025      
14              GSC2         16 Jul 2025 22:18:01.686     287.286506        45.632316           748.986497      
14              GSC2         16 Jul 2025 22:18:06.686     289.189890        47.504475           729.265483      
14              GSC2         16 Jul 2025 22:18:11.686     291.346923        49.432058           710.620192      
14              GSC2         16 Jul 2025 22:18:16.686     293.804550        51.404310           693.138173      
14              GSC2         16 Jul 2025 22:18:21.686     296.619262        53.405691           676.910110      
14              GSC2         16 Jul 2025 22:18:26.686     299.858253        55.414623           662.028388      
14              GSC2         16 Jul 2025 22:18:31.686     303.599428        57.401946           648.586136      
14              GSC2         16 Jul 2025 22:18:36.686     307.929213        59.329364           636.675073      
14              GSC2         16 Jul 2025 22:18:41.686     312.935993        61.148136           626.382916      
14              GSC2         16 Jul 2025 22:18:46.686     318.696137        62.798577           617.790683      
14              GSC2         16 Jul 2025 22:18:51.686     325.249456        64.211386           610.970374      
14              GSC2         16 Jul 2025 22:18:56.686     332.565316        65.312403           605.982107      
14              GSC2         16 Jul 2025 22:19:01.686     340.509253        66.031874           602.871497      
14              GSC2         16 Jul 2025 22:19:06.686     348.831497        66.317375           601.667677      
14              GSC2         16 Jul 2025 22:19:11.686     357.198525        66.146380           602.382163      
14              GSC2         16 Jul 2025 22:19:16.686     5.266104          65.532478           605.008162      
14              GSC2         16 Jul 2025 22:19:21.686     12.758190         64.521579           609.520850      
14              GSC2         16 Jul 2025 22:19:26.686     19.510941         63.180341           615.878682      
14              GSC2         16 Jul 2025 22:19:31.686     25.470252         61.582846           624.025143      
14              GSC2         16 Jul 2025 22:19:36.686     30.661504         59.800251           633.891005      
14              GSC2         16 Jul 2025 22:19:41.686     35.154486         57.894948           645.397079      
14              GSC2         16 Jul 2025 22:19:46.686     39.036319         55.918423           658.457232      
14              GSC2         16 Jul 2025 22:19:51.686     42.394815         53.911492           672.980693      
14              GSC2         16 Jul 2025 22:19:56.686     45.310338         51.905507           688.874424      
14              GSC2         16 Jul 2025 22:20:01.686     47.852800         49.923855           706.045358      
14              GSC2         16 Jul 2025 22:20:06.686     50.081362         47.983442           724.402472      
14              GSC2         16 Jul 2025 22:20:11.686     52.045275         46.096112           743.857518      
14              GSC2         16 Jul 2025 22:20:16.686     53.785259         44.269759           764.325995      
14              GSC2         16 Jul 2025 22:20:21.686     55.334928         42.509216           785.728037      
14              GSC2         16 Jul 2025 22:20:26.686     56.722071         40.816969           807.989212      
14              GSC2         16 Jul 2025 22:20:31.686     57.969675         39.193805           831.039958      
14              GSC2         16 Jul 2025 22:20:36.686     59.096839         37.639266           854.815598      
