Target: SAT

Pass Number     Observer     Time (UTCGregorian)          Azimuth (deg)     Elevation (deg)     Range (km)      
11              GSC2         16 Jul 2025 18:24:44.087     138.763599        23.075184           1194.314503     
11              GSC2         16 Jul 2025 18:24:49.087     137.232097        22.583218           1210.820099     
11              GSC2         16 Jul 2025 18:24:54.087     135.753249        22.083806           1228.031211     
11              GSC2         16 Jul 2025 18:24:59.087     134.326186        21.578760           1245.918042     
11              GSC2         16 Jul 2025 18:25:04.087     132.949826        21.069729           1264.451519     
11              GSC2         16 Jul 2025 18:25:09.087     131.622926        20.558203           1283.603380     
11              GSC2         16 Jul 2025 18:25:14.087     130.344149        20.045529           1303.345796     
11              GSC2         16 Jul 2025 18:25:19.087     129.112070        19.532912           1323.651701     
11              GSC2         16 Jul 2025 18:25:24.087     127.925179        19.021408           1344.495112     
11              GSC2         16 Jul 2025 18:25:29.087     126.781920        18.511943           1365.851137     
11              GSC2         16 Jul 2025 18:25:34.087     125.680734        18.005332           1387.695470     
11              GSC2         16 Jul 2025 18:25:39.087     124.620060        17.502281           1410.004691     
11              GSC2         16 Jul 2025 18:25:44.087     123.598326        17.003385           1432.756597     
11              GSC2         16 Jul 2025 18:25:49.087     122.613972        16.509146           1455.930118     
11              GSC2         16 Jul 2025 18:25:54.087     121.665486        16.019991           1479.504742     
11              GSC2         16 Jul 2025 18:25:59.087     120.751390        15.536273           1503.460816     
11              GSC2         16 Jul 2025 18:26:04.087     119.870234        15.058272           1527.779873     
11              GSC2         16 Jul 2025 18:26:09.087     119.020604        14.586205           1552.444521     
11              GSC2         16 Jul 2025 18:26:14.087     118.201151        14.120245           1577.437786     
11              GSC2         16 Jul 2025 18:26:19.087     117.410574        13.660520           1602.743469     
11              GSC2         16 Jul 2025 18:26:24.087     116.647614        13.207112           1628.346446     
11              GSC2         16 Jul 2025 18:26:29.087     115.911052        12.760062           1654.232563     
11              GSC2         16 Jul 2025 18:26:34.087     115.199738        12.319391           1680.387934     
11              GSC2         16 Jul 2025 18:26:39.087     114.512571        11.885095           1706.799307     
11              GSC2         16 Jul 2025 18:26:44.087     113.848489        11.457138           1733.454396     
11              GSC2         16 Jul 2025 18:26:49.087     113.206473        11.035466           1760.341770     
11              GSC2         16 Jul 2025 18:26:54.087     112.585564        10.620013           1787.450106     
11              GSC2         16 Jul 2025 18:26:59.087     111.984849        10.210703           1814.768603     
11              GSC2         16 Jul 2025 18:27:04.087     111.403448        9.807440            1842.287300     
11              GSC2         16 Jul 2025 18:27:09.087     110.840520        9.410119            1869.996984     
11              GSC2         16 Jul 2025 18:27:14.087     110.295275        9.018632            1897.888431     
11              GSC2         16 Jul 2025 18:27:19.087     109.766963        8.632869            1925.952798     
11              GSC2         16 Jul 2025 18:27:24.087     109.254860        8.252708            1954.182023     
11              GSC2         16 Jul 2025 18:27:29.087     108.758278        7.878020            1982.568672     
11              GSC2         16 Jul 2025 18:27:34.087     108.276567        7.508683            2011.105199     
11              GSC2         16 Jul 2025 18:27:39.087     107.809114        7.144574            2039.784339     
11              GSC2         16 Jul 2025 18:27:44.087     107.355327        6.785563            2068.599536     
11              GSC2         16 Jul 2025 18:27:49.087     106.914640        6.431517            2097.544789     
11              GSC2         16 Jul 2025 18:27:54.087     106.486522        6.082313            2126.613876     
11              GSC2         16 Jul 2025 18:27:59.087     106.070470        5.737827            2155.800799     
11              GSC2         16 Jul 2025 18:28:04.087     105.666000        5.397932            2185.100203     
11              GSC2         16 Jul 2025 18:28:09.087     105.272645        5.062501            2214.507218     
11              GSC2         16 Jul 2025 18:28:10.026     105.199983        5.000000            2220.041024     

12              GSC2         16 Jul 2025 20:00:36.385     248.788484        5.000000            2219.920405     
12              GSC2         16 Jul 2025 20:00:41.385     248.601611        5.361751            2188.120609     
12              GSC2         16 Jul 2025 20:00:46.385     248.409066        5.729705            2156.359875     
12              GSC2         16 Jul 2025 20:00:51.385     248.210575        6.104121            2124.640764     
12              GSC2         16 Jul 2025 20:00:56.385     248.005852        6.485271            2092.966333     
12              GSC2         16 Jul 2025 20:01:01.385     247.794589        6.873440            2061.339683     
12              GSC2         16 Jul 2025 20:01:06.385     247.576455        7.268937            2029.763445     
12              GSC2         16 Jul 2025 20:01:11.385     247.351101        7.672082            1998.240818     
12              GSC2         16 Jul 2025 20:01:16.385     247.118153        8.083210            1966.775547     
12              GSC2         16 Jul 2025 20:01:21.385     246.877214        8.502673            1935.371456     
12              GSC2         16 Jul 2025 20:01:26.385     246.627852        8.930852            1904.031973     
12              GSC2         16 Jul 2025 20:01:31.385     246.369611        9.368145            1872.761143     
12              GSC2         16 Jul 2025 20:01:36.385     246.102001        9.814965            1841.563622     
12              GSC2         16 Jul 2025 20:01:41.385     245.824496        10.271750           1810.444224     
12              GSC2         16 Jul 2025 20:01:46.385     245.536528        10.738973           1779.407448     
12              GSC2         16 Jul 2025 20:01:51.385     245.237487        11.217126           1748.458484     
12              GSC2         16 Jul 2025 20:01:56.385     244.926720        11.706723           1717.603229     
12              GSC2         16 Jul 2025 20:02:01.385     244.603521        12.208311           1686.847851     
12              GSC2         16 Jul 2025 20:02:06.385     244.267124        12.722472           1656.198294     
12              GSC2         16 Jul 2025 20:02:11.385     243.916702        13.249819           1625.661336     
12              GSC2         16 Jul 2025 20:02:16.385     243.551365        13.790991           1595.244581     
12              GSC2         16 Jul 2025 20:02:21.385     243.170147        14.346663           1564.956047     
12              GSC2         16 Jul 2025 20:02:26.385     242.771993        14.917554           1534.803705     
12              GSC2         16 Jul 2025 20:02:31.385     242.355760        15.504419           1504.796521     
12              GSC2         16 Jul 2025 20:02:36.385     241.920209        16.108043           1474.944477     
12              GSC2         16 Jul 2025 20:02:41.385     241.463987        16.729251           1445.258183     
12              GSC2         16 Jul 2025 20:02:46.385     240.985610        17.368918           1415.748431     
12              GSC2         16 Jul 2025 20:02:51.385     240.483460        18.027954           1386.427265     
12              GSC2         16 Jul 2025 20:02:56.385     239.955772        18.707300           1357.308014     
12              GSC2         16 Jul 2025 20:03:01.385     239.400608        19.407933           1328.404920     
12              GSC2         16 Jul 2025 20:03:06.385     238.815830        20.130879           1299.732770     
12              GSC2         16 Jul 2025 20:03:11.385     238.199092        20.877185           1271.307930     
12              GSC2         16 Jul 2025 20:03:16.385     237.547817        21.647913           1243.148454     
12              GSC2         16 Jul 2025 20:03:21.385     236.859160        22.444143           1215.273723     
12              GSC2         16 Jul 2025 20:03:26.385     236.129966        23.266973           1187.704128     
12              GSC2         16 Jul 2025 20:03:31.385     235.356753        24.117481           1160.462151     
12              GSC2         16 Jul 2025 20:03:36.385     234.535670        24.996707           1133.572449     
12              GSC2         16 Jul 2025 20:03:41.385     233.662446        25.905636           1107.061593     
12              GSC2         16 Jul 2025 20:03:46.385     232.732325        26.845187           1080.957781     
12              GSC2         16 Jul 2025 20:03:51.385     231.740030        27.816144           1055.291919     
12              GSC2         16 Jul 2025 20:03:56.385     230.679711        28.819105           1030.097733     
12              GSC2         16 Jul 2025 20:04:01.385     229.544860        29.854440           1005.411525     
12              GSC2         16 Jul 2025 20:04:06.385     228.328228        30.922230           981.271940      
12              GSC2         16 Jul 2025 20:04:11.385     227.021780        32.022152           957.720960      
12              GSC2         16 Jul 2025 20:04:16.385     225.616628        33.153366           934.803993      
12              GSC2         16 Jul 2025 20:04:21.385     224.102954        34.314406           912.569578      
12              GSC2         16 Jul 2025 20:04:26.385     222.469927        35.503053           891.069082      
12              GSC2         16 Jul 2025 20:04:31.385     220.705726        36.716127           870.357487      
12              GSC2         16 Jul 2025 20:04:36.385     218.797555        37.949293           850.493249      
12              GSC2         16 Jul 2025 20:04:41.385     216.731712        39.196874           831.537774      
12              GSC2         16 Jul 2025 20:04:46.385     214.493722        40.451644           813.554812      
12              GSC2         16 Jul 2025 20:04:51.385     212.068717        41.704579           796.610735      
12              GSC2         16 Jul 2025 20:04:56.385     209.441936        42.944654           780.773872      
12              GSC2         16 Jul 2025 20:05:01.385     206.599445        44.158719           766.113434      
12              GSC2         16 Jul 2025 20:05:06.385     203.529101        45.331460           752.698338      
12              GSC2         16 Jul 2025 20:05:11.385     200.221989        46.445441           740.596661      
12              GSC2         16 Jul 2025 20:05:16.385     196.674080        47.481381           729.874253      
12              GSC2         16 Jul 2025 20:05:21.385     192.888065        48.418689           720.593064      
12              GSC2         16 Jul 2025 20:05:26.385     188.875161        49.236280           712.809501      
12              GSC2         16 Jul 2025 20:05:31.385     184.656794        49.913624           706.573323      
12              GSC2         16 Jul 2025 20:05:36.385     180.265447        50.432064           701.926079      
12              GSC2         16 Jul 2025 20:05:41.385     175.744268        50.776242           698.899642      
12              GSC2         16 Jul 2025 20:05:46.385     171.145214        50.935413           697.515139      
12              GSC2         16 Jul 2025 20:05:51.385     166.526012        50.904446           697.782454      
12              GSC2         16 Jul 2025 20:05:56.385     161.945967        50.684335           699.699760      
12              GSC2         16 Jul 2025 20:06:01.385     157.461422        50.282107           703.253523      
12              GSC2         16 Jul 2025 20:06:06.385     153.121745        49.710122           708.419066      
12              GSC2         16 Jul 2025 20:06:11.385     148.966732        48.984949           715.161401      
12              GSC2         16 Jul 2025 20:06:16.385     145.025288        48.126001           723.436283      
12              GSC2         16 Jul 2025 20:06:21.385     141.315457        47.154133           733.191577      
12              GSC2         16 Jul 2025 20:06:26.385     137.845485        46.090374           744.368946      
12              GSC2         16 Jul 2025 20:06:31.385     134.615655        44.954957           756.905187      
12              GSC2         16 Jul 2025 20:06:36.385     131.620184        43.766619           770.733618      
12              GSC2         16 Jul 2025 20:06:41.385     128.848981        42.542147           785.785599      
12              GSC2         16 Jul 2025 20:06:46.385     126.289171        41.296153           801.992041      
12              GSC2         16 Jul 2025 20:06:51.385     123.926435        40.041082           819.284102      
12              GSC2         16 Jul 2025 20:06:56.385     121.745924        38.787302           837.593998      
12              GSC2         16 Jul 2025 20:07:01.385     119.732875        37.543249           856.855921      
12              GSC2         16 Jul 2025 20:07:06.385     117.873018        36.315619           877.006891      
12              GSC2         16 Jul 2025 20:07:11.385     116.152913        35.109621           897.986625      
12              GSC2         16 Jul 2025 20:07:16.385     114.560085        33.929203           919.737736      
12              GSC2         16 Jul 2025 20:07:21.385     113.083049        32.777228           942.206119      
12              GSC2         16 Jul 2025 20:07:26.385     111.711291        31.655646           965.341414      
12              GSC2         16 Jul 2025 20:07:31.385     110.435290        30.565696           989.096308      
12              GSC2         16 Jul 2025 20:07:36.385     109.246448        29.508044           1013.426459     
12              GSC2         16 Jul 2025 20:07:41.385     108.137004        28.482883           1038.290666     
12              GSC2         16 Jul 2025 20:07:46.385     107.099945        27.490021           1063.651160     
12              GSC2         16 Jul 2025 20:07:51.385     106.128975        26.529000           1089.472727     
12              GSC2         16 Jul 2025 20:07:56.385     105.218442        25.599157           1115.722493     
12              GSC2         16 Jul 2025 20:08:01.385     104.363253        24.699673           1142.370125     
12              GSC2         16 Jul 2025 20:08:06.385     103.558806        23.829593           1169.388087     
12              GSC2         16 Jul 2025 20:08:11.385     102.800965        22.987904           1196.750696     
12              GSC2         16 Jul 2025 20:08:16.385     102.086007        22.173556           1224.433922     
12              GSC2         16 Jul 2025 20:08:21.385     101.410569        21.385471           1252.415647     
12              GSC2         16 Jul 2025 20:08:26.385     100.771591        20.622548           1280.675957     
12              GSC2         16 Jul 2025 20:08:31.385     100.166313        19.883704           1309.196170     
12              GSC2         16 Jul 2025 20:08:36.385     99.592241         19.167886           1337.958706     
12              GSC2         16 Jul 2025 20:08:41.385     99.047103         18.474059           1366.947365     
12              GSC2         16 Jul 2025 20:08:46.385     98.528825         17.801207           1396.147708     
12              GSC2         16 Jul 2025 20:08:51.385     98.035521         17.148358           1425.546060     
12              GSC2         16 Jul 2025 20:08:56.385     97.565479         16.514584           1455.129424     
12              GSC2         16 Jul 2025 20:09:01.385     97.117130         15.898994           1484.885810     
12              GSC2         16 Jul 2025 20:09:06.385     96.689031         15.300722           1514.804662     
12              GSC2         16 Jul 2025 20:09:11.385     96.279862         14.718951           1544.875855     
12              GSC2         16 Jul 2025 20:09:16.385     95.888420         14.152909           1575.089635     
12              GSC2         16 Jul 2025 20:09:21.385     95.513596         13.601859           1605.437007     
12              GSC2         16 Jul 2025 20:09:26.385     95.154361         13.065091           1635.910162     
12              GSC2         16 Jul 2025 20:09:31.385     94.809770         12.541936           1666.501499     
12              GSC2         16 Jul 2025 20:09:36.385     94.478957         12.031767           1697.203583     
12              GSC2         16 Jul 2025 20:09:41.385     94.161119         11.533988           1728.009544     
12              GSC2         16 Jul 2025 20:09:46.385     93.855508         11.048022           1758.913546     
12              GSC2         16 Jul 2025 20:09:51.385     93.561432         10.573330           1789.909797     
12              GSC2         16 Jul 2025 20:09:56.385     93.278254         10.109407           1820.992527     
12              GSC2         16 Jul 2025 20:10:01.385     93.005383         9.655772            1852.156396     
12              GSC2         16 Jul 2025 20:10:06.385     92.742259         9.211961            1883.396998     
12              GSC2         16 Jul 2025 20:10:11.385     92.488369         8.777538            1914.709856     
12              GSC2         16 Jul 2025 20:10:16.385     92.243236         8.352098            1946.090403     
12              GSC2         16 Jul 2025 20:10:21.385     92.006412         7.935255            1977.534423     
12              GSC2         16 Jul 2025 20:10:26.385     91.777477         7.526632            2009.038557     
12              GSC2         16 Jul 2025 20:10:31.385     91.556037         7.125879            2040.599283     
12              GSC2         16 Jul 2025 20:10:36.385     91.341732         6.732669            2072.212931     
12              GSC2         16 Jul 2025 20:10:41.385     91.134217         6.346690            2103.876112     
12              GSC2         16 Jul 2025 20:10:46.385     90.933170         5.967637            2135.586242     
12              GSC2         16 Jul 2025 20:10:51.385     90.738286         5.595226            2167.340516     
12              GSC2         16 Jul 2025 20:10:56.385     90.549286         5.229191            2199.135927     
12              GSC2         16 Jul 2025 20:10:59.559     90.432226         5.000000            2219.342023     

13              GSC2         16 Jul 2025 21:42:55.594     262.110521        5.000000            2219.441708     
13              GSC2         16 Jul 2025 21:43:00.594     262.154802        5.369052            2187.005029     
13              GSC2         16 Jul 2025 21:43:05.594     262.200488        5.744797            2154.589210     
13              GSC2         16 Jul 2025 21:43:10.594     262.247648        6.127537            2122.195902     
13              GSC2         16 Jul 2025 21:43:15.594     262.296356        6.517590            2089.827336     
13              GSC2         16 Jul 2025 21:43:20.594     262.346689        6.915290            2057.485800     
13              GSC2         16 Jul 2025 21:43:25.594     262.398732        7.321000            2025.173058     
13              GSC2         16 Jul 2025 21:43:30.594     262.452576        7.735103            1992.891206     
13              GSC2         16 Jul 2025 21:43:35.594     262.508315        8.158001            1960.642951     
13              GSC2         16 Jul 2025 21:43:40.594     262.566053        8.590121            1928.431096     
13              GSC2         16 Jul 2025 21:43:45.594     262.625902        9.031925            1896.257966     
13              GSC2         16 Jul 2025 21:43:50.594     262.687982        9.483903            1864.126255     
13              GSC2         16 Jul 2025 21:43:55.594     262.752421        9.946570            1832.039323     
13              GSC2         16 Jul 2025 21:44:00.594     262.819357        10.420476           1800.000677     
13              GSC2         16 Jul 2025 21:44:05.594     262.888941        10.906218           1768.013415     
13              GSC2         16 Jul 2025 21:44:10.594     262.961336        11.404430           1736.081055     
13              GSC2         16 Jul 2025 21:44:15.594     263.036718        11.915781           1704.207864     
13              GSC2         16 Jul 2025 21:44:20.594     263.115277        12.440992           1672.398336     
13              GSC2         16 Jul 2025 21:44:25.594     263.197221        12.980840           1640.656634     
13              GSC2         16 Jul 2025 21:44:30.594     263.282779        13.536156           1608.987456     
13              GSC2         16 Jul 2025 21:44:35.594     263.372197        14.107825           1577.396338     
13              GSC2         16 Jul 2025 21:44:40.594     263.465742        14.696797           1545.889173     
13              GSC2         16 Jul 2025 21:44:45.594     263.563714        15.304102           1514.471654     
13              GSC2         16 Jul 2025 21:44:50.594     263.666438        15.930846           1483.150154     
13              GSC2         16 Jul 2025 21:44:55.594     263.774272        16.578208           1451.932052     
13              GSC2         16 Jul 2025 21:45:00.594     263.887608        17.247462           1420.825257     
13              GSC2         16 Jul 2025 21:45:05.594     264.006885        17.939987           1389.837690     
13              GSC2         16 Jul 2025 21:45:10.594     264.132589        18.657272           1358.978176     
13              GSC2         16 Jul 2025 21:45:15.594     264.265257        19.400911           1328.256796     
13              GSC2         16 Jul 2025 21:45:20.594     264.405486        20.172625           1297.684433     
13              GSC2         16 Jul 2025 21:45:25.594     264.553950        20.974285           1267.272313     
13              GSC2         16 Jul 2025 21:45:30.594     264.711404        21.807911           1237.032916     
13              GSC2         16 Jul 2025 21:45:35.594     264.878693        22.675673           1206.980361     
13              GSC2         16 Jul 2025 21:45:40.594     265.056771        23.579916           1177.130011     
13              GSC2         16 Jul 2025 21:45:45.594     265.246727        24.523189           1147.498073     
13              GSC2         16 Jul 2025 21:45:50.594     265.449799        25.508241           1118.102566     
13              GSC2         16 Jul 2025 21:45:55.594     265.667395        26.538025           1088.963741     
13              GSC2         16 Jul 2025 21:46:00.594     265.901136        27.615724           1060.103792     
13              GSC2         16 Jul 2025 21:46:05.594     266.152898        28.744785           1031.546536     
13              GSC2         16 Jul 2025 21:46:10.594     266.424854        29.928903           1003.318452     
13              GSC2         16 Jul 2025 21:46:15.594     266.719536        31.172024           975.449189      
13              GSC2         16 Jul 2025 21:46:20.594     267.039915        32.478359           947.971376      
13              GSC2         16 Jul 2025 21:46:25.594     267.389508        33.852404           920.920447      
13              GSC2         16 Jul 2025 21:46:30.594     267.772500        35.298906           894.335737      
13              GSC2         16 Jul 2025 21:46:35.594     268.193898        36.822814           868.261092      
13              GSC2         16 Jul 2025 21:46:40.594     268.659756        38.429265           842.744778      
13              GSC2         16 Jul 2025 21:46:45.594     269.177473        40.123535           817.839419      
13              GSC2         16 Jul 2025 21:46:50.594     269.756159        41.910915           793.603095      
13              GSC2         16 Jul 2025 21:46:55.594     270.407153        43.796546           770.099915      
13              GSC2         16 Jul 2025 21:47:00.594     271.144751        45.785244           747.399882      
13              GSC2         16 Jul 2025 21:47:05.594     271.987236        47.881273           725.578695      
13              GSC2         16 Jul 2025 21:47:10.594     272.958314        50.087934           704.718498      
13              GSC2         16 Jul 2025 21:47:15.594     274.089220        52.407055           684.907925      
13              GSC2         16 Jul 2025 21:47:20.594     275.421889        54.838360           666.241315      
13              GSC2         16 Jul 2025 21:47:25.594     277.013835        57.378624           648.817671      
13              GSC2         16 Jul 2025 21:47:30.594     278.945679        60.020366           632.740093      
13              GSC2         16 Jul 2025 21:47:35.594     281.333253        62.750009           618.114279      
13              GSC2         16 Jul 2025 21:47:40.594     284.347434        65.545136           605.046035      
13              GSC2         16 Jul 2025 21:47:45.594     288.246950        68.369988           593.638408      
13              GSC2         16 Jul 2025 21:47:50.594     293.431097        71.167459           583.989010      
13              GSC2         16 Jul 2025 21:47:55.594     300.515210        73.844776           576.186599      
13              GSC2         16 Jul 2025 21:48:00.594     310.389560        76.248765           570.307264      
13              GSC2         16 Jul 2025 21:48:05.594     324.042313        78.133225           566.410950      
13              GSC2         16 Jul 2025 21:48:10.594     341.587180        79.162380           564.538853      
13              GSC2         16 Jul 2025 21:48:15.594     0.715287          79.062025           564.711228      
13              GSC2         16 Jul 2025 21:48:20.594     17.681161         77.862606           566.926207      
13              GSC2         16 Jul 2025 21:48:25.594     30.637557         75.867422           571.159964      
13              GSC2         16 Jul 2025 21:48:30.594     39.963606         73.402144           577.368042      
13              GSC2         16 Jul 2025 21:48:35.594     46.668944         70.695292           585.487475      
13              GSC2         16 Jul 2025 21:48:40.594     51.597908         67.887497           595.439791      
13              GSC2         16 Jul 2025 21:48:45.594     55.323300         65.063997           607.134686      
13              GSC2         16 Jul 2025 21:48:50.594     58.215644         62.277490           620.473433      
13              GSC2         16 Jul 2025 21:48:55.594     60.515571         59.561084           635.352074      
13              GSC2         16 Jul 2025 21:49:00.594     62.382731         56.935443           651.664635      
13              GSC2         16 Jul 2025 21:49:05.594     63.925853         54.412898           669.306013      
13              GSC2         16 Jul 2025 21:49:10.594     65.220909         52.000108           688.173696      
13              GSC2         16 Jul 2025 21:49:15.594     66.322295         49.699768           708.169059      
13              GSC2         16 Jul 2025 21:49:20.594     67.269849         47.511741           729.198657      
13              GSC2         16 Jul 2025 21:49:25.594     68.093349         45.433869           751.175308      
13              GSC2         16 Jul 2025 21:49:30.594     68.815443         43.462661           774.017934      
13              GSC2         16 Jul 2025 21:49:35.594     69.453637         41.593772           797.651387      
13              GSC2         16 Jul 2025 21:49:40.594     70.021665         39.822314           822.006662      
13              GSC2         16 Jul 2025 21:49:45.594     70.530450         38.143073           847.021124      
13              GSC2         16 Jul 2025 21:49:50.594     70.988776         36.550754           872.637615      
13              GSC2         16 Jul 2025 21:49:55.594     71.403780         35.040127           898.803809      
13              GSC2         16 Jul 2025 21:50:00.594     71.781324         33.606081           925.472201      
13              GSC2         16 Jul 2025 21:50:05.594     72.126267         32.243670           952.600218      
13              GSC2         16 Jul 2025 21:50:10.594     72.442667         30.948191           980.149183      
13              GSC2         16 Jul 2025 21:50:15.594     72.733936         29.715216           1008.083661     
13              GSC2         16 Jul 2025 21:50:20.594     73.002965         28.540578           1036.371536     
13              GSC2         16 Jul 2025 21:50:25.594     73.252224         27.420353           1064.984240     
13              GSC2         16 Jul 2025 21:50:30.594     73.483830         26.350886           1093.895733     
13              GSC2         16 Jul 2025 21:50:35.594     73.699609         25.328797           1123.081961     
13              GSC2         16 Jul 2025 21:50:40.594     73.901144         24.350940           1152.521079     
13              GSC2         16 Jul 2025 21:50:45.594     74.089815         23.414380           1182.193762     
13              GSC2         16 Jul 2025 21:50:50.594     74.266833         22.516402           1212.082291     
13              GSC2         16 Jul 2025 21:50:55.594     74.433257         21.654508           1242.170064     
13              GSC2         16 Jul 2025 21:51:00.594     74.590025         20.826385           1272.441940     
13              GSC2         16 Jul 2025 21:51:05.594     74.737967         20.029871           1302.884651     
13              GSC2         16 Jul 2025 21:51:10.594     74.877823         19.262975           1333.485902     
13              GSC2         16 Jul 2025 21:51:15.594     75.010250         18.523863           1364.233987     
13              GSC2         16 Jul 2025 21:51:20.594     75.135836         17.810837           1395.118161     
13              GSC2         16 Jul 2025 21:51:25.594     75.255111         17.122308           1426.129142     
13              GSC2         16 Jul 2025 21:51:30.594     75.368551         16.456806           1457.258228     
13              GSC2         16 Jul 2025 21:51:35.594     75.476584         15.812982           1488.496944     
13              GSC2         16 Jul 2025 21:51:40.594     75.579599         15.189581           1519.837483     
13              GSC2         16 Jul 2025 21:51:45.594     75.677948         14.585421           1551.273219     
13              GSC2         16 Jul 2025 21:51:50.594     75.771952         13.999412           1582.797868     
13              GSC2         16 Jul 2025 21:51:55.594     75.861901         13.430547           1614.405139     
13              GSC2         16 Jul 2025 21:52:00.594     75.948063         12.877888           1646.089213     
13              GSC2         16 Jul 2025 21:52:05.594     76.030680         12.340550           1677.845274     
13              GSC2         16 Jul 2025 21:52:10.594     76.109976         11.817710           1709.668702     
13              GSC2         16 Jul 2025 21:52:15.594     76.186156         11.308610           1741.554702     
13              GSC2         16 Jul 2025 21:52:20.594     76.259408         10.812540           1773.498822     
13              GSC2         16 Jul 2025 21:52:25.594     76.329906         10.328826           1805.497522     
13              GSC2         16 Jul 2025 21:52:30.594     76.397811         9.856841            1837.547325     
13              GSC2         16 Jul 2025 21:52:35.594     76.463270         9.396005            1869.644497     
13              GSC2         16 Jul 2025 21:52:40.594     76.526421         8.945775            1901.785552     
13              GSC2         16 Jul 2025 21:52:45.594     76.587390         8.505629            1933.967841     
13              GSC2         16 Jul 2025 21:52:50.594     76.646297         8.075085            1966.188715     
13              GSC2         16 Jul 2025 21:52:55.594     76.703250         7.653692            1998.445187     
13              GSC2         16 Jul 2025 21:53:00.594     76.758353         7.241030            2030.734471     
13              GSC2         16 Jul 2025 21:53:05.594     76.811699         6.836692            2063.054564     
13              GSC2         16 Jul 2025 21:53:10.594     76.863379         6.440298            2095.403410     
13              GSC2         16 Jul 2025 21:53:15.594     76.913475         6.051498            2127.778572     
13              GSC2         16 Jul 2025 21:53:20.594     76.962064         5.669959            2160.177770     
13              GSC2         16 Jul 2025 21:53:25.594     77.009220         5.295361            2192.599475     
13              GSC2         16 Jul 2025 21:53:29.600     77.046018         5.000000            2218.594193     

14              GSC2         16 Jul 2025 23:25:32.697     276.376212        5.000000            2218.855686     
14              GSC2         16 Jul 2025 23:25:37.697     276.629361        5.355324            2187.615004     
14              GSC2         16 Jul 2025 23:25:42.697     276.890103        5.716416            2156.430499     
14              GSC2         16 Jul 2025 23:25:47.697     277.158793        6.083508            2125.304960     
14              GSC2         16 Jul 2025 23:25:52.697     277.435804        6.456832            2094.241971     
14              GSC2         16 Jul 2025 23:25:57.697     277.721526        6.836632            2063.245514     
14              GSC2         16 Jul 2025 23:26:02.697     278.016379        7.223164            2032.319508     
14              GSC2         16 Jul 2025 23:26:07.697     278.320816        7.616702            2001.467532     
14              GSC2         16 Jul 2025 23:26:12.697     278.635311        8.017527            1970.694011     
14              GSC2         16 Jul 2025 23:26:17.697     278.960365        8.425929            1940.003824     
14              GSC2         16 Jul 2025 23:26:22.697     279.296518        8.842215            1909.401862     
14              GSC2         16 Jul 2025 23:26:27.697     279.644349        9.266713            1878.892740     
14              GSC2         16 Jul 2025 23:26:32.697     280.004472        9.699757            1848.481994     
14              GSC2         16 Jul 2025 23:26:37.697     280.377538        10.141693           1818.175697     
14              GSC2         16 Jul 2025 23:26:42.697     280.764245        10.592886           1787.980018     
14              GSC2         16 Jul 2025 23:26:47.697     281.165352        11.053724           1757.900958     
14              GSC2         16 Jul 2025 23:26:52.697     281.581659        11.524600           1727.945536     
14              GSC2         16 Jul 2025 23:26:57.697     282.014021        12.005922           1698.121419     
14              GSC2         16 Jul 2025 23:27:02.697     282.463359        12.498118           1668.436488     
14              GSC2         16 Jul 2025 23:27:07.697     282.930673        13.001635           1638.898602     
14              GSC2         16 Jul 2025 23:27:12.697     283.417024        13.516931           1609.516772     
14              GSC2         16 Jul 2025 23:27:17.697     283.923551        14.044472           1580.300804     
14              GSC2         16 Jul 2025 23:27:22.697     284.451482        14.584741           1551.260893     
14              GSC2         16 Jul 2025 23:27:27.697     285.002153        15.138241           1522.407405     
14              GSC2         16 Jul 2025 23:27:32.697     285.576990        15.705476           1493.752036     
14              GSC2         16 Jul 2025 23:27:37.697     286.177525        16.286952           1465.307487     
14              GSC2         16 Jul 2025 23:27:42.697     286.805419        16.883183           1437.087078     
14              GSC2         16 Jul 2025 23:27:47.697     287.462475        17.494690           1409.104552     
14              GSC2         16 Jul 2025 23:27:52.697     288.150629        18.121979           1381.375242     
14              GSC2         16 Jul 2025 23:27:57.697     288.871966        18.765538           1353.915747     
14              GSC2         16 Jul 2025 23:28:02.697     289.628746        19.425836           1326.743591     
14              GSC2         16 Jul 2025 23:28:07.697     290.423426        20.103322           1299.877061     
14              GSC2         16 Jul 2025 23:28:12.697     291.258648        20.798391           1273.336349     
14              GSC2         16 Jul 2025 23:28:17.697     292.137256        21.511373           1247.143248     
14              GSC2         16 Jul 2025 23:28:22.697     293.062332        22.242528           1221.320858     
14              GSC2         16 Jul 2025 23:28:27.697     294.037220        22.992027           1195.893453     
14              GSC2         16 Jul 2025 23:28:32.697     295.065504        23.759911           1170.887561     
14              GSC2         16 Jul 2025 23:28:37.697     296.151032        24.546062           1146.331708     
14              GSC2         16 Jul 2025 23:28:42.697     297.297945        25.350183           1122.256117     
14              GSC2         16 Jul 2025 23:28:47.697     298.510701        26.171766           1098.692604     
14              GSC2         16 Jul 2025 23:28:52.697     299.794029        27.010021           1075.675562     
14              GSC2         16 Jul 2025 23:28:57.697     301.152942        27.863835           1053.241682     
14              GSC2         16 Jul 2025 23:29:02.697     302.592739        28.731723           1031.429639     
14              GSC2         16 Jul 2025 23:29:07.697     304.119001        29.611779           1010.279925     
14              GSC2         16 Jul 2025 23:29:12.697     305.737486        30.501581           989.835667      
